state,F7,F3,P7,O1,O2,P8,AF4
focussed,3965.5408653846157,5022.339743589744,4293.3173076923085,4281.927083333334,4027.5200320512827,4150.945512820514,4121.899038461539
focussed,3989.967948717949,5029.771634615386,4304.535256410257,4293.625801282052,4034.767628205129,4155.933493589744,4121.694711538462
focussed,3985.348557692308,5032.055288461539,4305.008012820514,4288.842147435898,4026.8229166666674,4157.479967948719,4118.717948717949
focussed,3976.4222756410263,5031.133814102564,4289.106570512821,4282.520032051282,4012.6482371794878,4154.5673076923085,4114.186698717949
focussed,3975.749198717949,5016.370192307693,4299.194711538462,4279.034455128206,4003.441506410257,4154.915865384616,4123.445512820514
focussed,3989.254807692308,5023.481570512821,4302.1995192307695,4295.132211538462,4009.8717948717954,4164.8557692307695,4123.830128205129
focussed,3974.9198717948725,5019.947916666667,4295.669070512821,4298.008814102564,4006.3181089743593,4158.6057692307695,4113.341346153847
focussed,3978.149038461539,5014.338942307693,4293.914262820514,4291.117788461539,4009.69951923077,4150.761217948719,4116.955128205129
focussed,3980.26842948718,5022.387820512821,4301.398237179488,4286.454326923077,4007.796474358975,4150.468750000001,4117.900641025642
focussed,3974.1065705128212,5036.049679487181,4292.195512820514,4281.903044871796,4004.086538461539,4148.068910256411,4114.0745192307695
focussed,3972.7003205128212,5045.929487179488,4302.203525641026,4282.956730769231,4003.902243589744,4153.092948717949,4117.14342948718
focussed,3966.173878205129,5062.708333333334,4303.149038461539,4281.001602564103,3999.6033653846157,4151.137820512821,4117.439903846154
focussed,3983.5256410256416,5053.806089743591,4308.096955128206,4296.346153846154,4014.7275641025644,4163.489583333334,4122.131410256411
focussed,3979.867788461539,5025.000000000001,4314.062500000001,4290.977564102564,4010.8293269230776,4155.869391025642,4120.308493589744
focussed,3976.2820512820517,5024.310897435898,4307.155448717949,4290.596955128206,4019.8517628205136,4155.236378205129,4128.649839743591
focussed,3978.1690705128212,5012.279647435898,4292.940705128206,4280.040064102564,4020.649038461539,4152.263621794872,4123.433493589744
focussed,3980.444711538462,5005.032051282052,4282.375801282052,4283.489583333334,4026.410256410257,4151.161858974359,4117.756410256411
focussed,3981.8629807692314,5024.078525641026,4289.535256410257,4279.046474358975,4021.021634615385,4153.457532051282,4128.0849358974365
focussed,3984.739583333334,5022.427884615386,4289.635416666667,4281.706730769231,4019.727564102565,4149.919871794872,4117.451923076924
focussed,3998.4655448717954,5042.083333333334,4310.088141025642,4291.2099358974365,4032.2916666666674,4166.846955128206,4137.027243589744
focussed,3999.1105769230776,5073.754006410257,4316.782852564103,4311.842948717949,4026.7387820512827,4172.660256410257,4135.144230769231
focussed,4002.463942307693,5063.814102564103,4303.613782051282,4303.112980769231,4024.867788461539,4163.581730769231,4129.619391025642
focussed,3988.032852564103,5023.754006410257,4287.103365384616,4288.681891025642,4027.8605769230776,4153.970352564103,4119.575320512821
focussed,3974.483173076924,5019.467147435898,4284.74358974359,4281.422275641026,4043.597756410257,4156.346153846154,4121.089743589744
focussed,3962.708333333334,5013.489583333334,4293.100961538462,4275.512820512821,4038.1730769230776,4147.059294871796,4120.905448717949
focussed,3969.927884615385,5022.323717948719,4312.119391025642,4284.110576923077,4032.9006410256416,4148.104967948719,4124.951923076924
focussed,3980.765224358975,5046.153846153847,4327.375801282052,4288.369391025642,4038.2812500000005,4153.774038461539,4132.596153846154
focussed,3975.58092948718,5027.788461538462,4330.188301282052,4287.524038461539,4028.1049679487187,4148.209134615385,4124.971955128206
focussed,3974.0945512820517,5018.060897435898,4310.616987179487,4284.719551282052,4023.545673076924,4145.701121794872,4121.342147435898
focussed,3992.5961538461543,5037.375801282052,4344.366987179488,4296.4423076923085,4040.905448717949,4163.3173076923085,4129.463141025642
focussed,3975.4847756410263,5034.943910256411,4337.568108974359,4286.258012820514,4026.3261217948725,4153.934294871796,4124.751602564103
focussed,3982.584134615385,5045.140224358975,4307.419871794872,4291.746794871796,4033.2131410256416,4152.471955128206,4134.887820512821
focussed,3983.365384615385,5036.145833333334,4292.139423076924,4290.572916666667,4040.404647435898,4147.640224358975,4135.905448717949
focussed,3981.390224358975,5027.788461538462,4304.79967948718,4285.993589743591,4027.796474358975,4150.600961538462,4133.23717948718
focussed,3985.492788461539,5031.718750000001,4310.436698717949,4290.0120192307695,4036.634615384616,4163.798076923077,4140.612980769231
focussed,3986.1097756410263,5040.544871794872,4308.501602564103,4296.245993589744,4052.5440705128212,4166.149839743591,4146.806891025642
focussed,3983.108974358975,5025.340544871796,4294.314903846154,4284.038461538462,4045.865384615385,4151.0536858974365,4138.016826923077
focussed,3991.5905448717954,5032.219551282052,4288.513621794872,4285.256410256411,4045.196314102565,4152.804487179488,4143.966346153847
focussed,3980.977564102565,5024.346955128206,4301.514423076924,4288.982371794872,4032.508012820513,4156.221955128206,4138.104967948719
focussed,3983.0568910256416,5027.740384615386,4300.701121794872,4293.108974358975,4026.4503205128212,4165.11217948718,4140.216346153847
focussed,3975.036057692308,5019.7235576923085,4283.072916666667,4283.104967948719,4019.9118589743593,4152.9807692307695,4126.662660256411
focussed,3972.6842948717954,5028.401442307693,4301.225961538462,4280.308493589744,4019.583333333334,4149.126602564103,4123.032852564103
focussed,3978.1169871794878,5032.239583333334,4307.936698717949,4289.427083333334,4033.2972756410263,4159.354967948719,4129.354967948719
focussed,3972.6442307692314,5025.0360576923085,4300.7932692307695,4281.562500000001,4031.558493589744,4148.966346153847,4132.940705128206
focussed,3975.1963141025644,5035.721153846154,4292.311698717949,4286.197916666667,4023.902243589744,4149.427083333334,4131.967147435898
focussed,3970.677083333334,5033.165064102564,4280.400641025642,4278.437500000001,4003.6698717948725,4189.615384615385,4130.420673076924
focussed,3981.3100961538466,5038.201121794872,4293.513621794872,4290.252403846154,4016.2700320512827,4188.54967948718,4133.377403846154
focussed,3987.504006410257,5033.581730769231,4298.229166666667,4283.878205128206,4015.4687500000005,4170.600961538462,4127.880608974359
focussed,3981.302083333334,5037.680288461539,4301.670673076924,4284.138621794872,4013.405448717949,4162.243589743591,4126.374198717949
focussed,3966.5064102564106,5035.9735576923085,4288.910256410257,4280.849358974359,4016.8349358974365,4152.8485576923085,4120.108173076924
focussed,3974.455128205129,5027.295673076924,4289.763621794872,4280.000000000001,4020.2323717948725,4146.490384615385,4120.709134615385
focussed,3974.515224358975,5020.164262820514,4302.660256410257,4270.512820512821,4010.933493589744,4143.54967948718,4121.935096153847
focussed,3982.836538461539,5019.7235576923085,4295.196314102564,4278.389423076924,4025.4567307692314,4148.806089743591,4116.706730769231
focussed,3983.441506410257,5031.870993589744,4288.850160256411,4283.525641025642,4018.986378205129,4159.314903846154,4127.215544871796
focussed,3978.205128205129,5028.249198717949,4281.770833333334,4285.665064102564,4024.7075320512827,4153.4735576923085,4128.088942307693
focussed,3983.8942307692314,5033.060897435898,4284.427083333334,4292.011217948719,4036.061698717949,4149.835737179488,4122.576121794872
focussed,3997.3758012820517,5037.243589743591,4313.301282051282,4293.926282051282,4029.146634615385,4154.887820512821,4123.076923076924
focussed,3981.3982371794878,5034.983974358975,4305.2724358974365,4288.413461538462,4026.0536858974365,4157.520032051282,4123.894230769231
focussed,3987.1474358974365,5028.177083333334,4302.876602564103,4283.361378205129,4020.6129807692314,4143.096955128206,4116.698717948719
focussed,3981.0056089743593,5025.733173076924,4285.016025641026,4277.71233974359,4016.374198717949,4143.589743589744,4110.588942307693
focussed,3972.8325320512827,5020.961538461539,4282.5120192307695,4279.523237179488,4007.211538461539,4148.233173076924,4111.213942307693
focussed,3975.0280448717954,5036.826923076924,4288.966346153847,4278.225160256411,3997.936698717949,4146.037660256411,4123.577724358975
focussed,3978.814102564103,5041.634615384616,4300.837339743591,4282.500000000001,4000.1842948717954,4143.758012820514,4128.70592948718
focussed,3987.1594551282055,5051.570512820514,4307.175480769231,4279.739583333334,4016.342147435898,4151.141826923077,4127.107371794872
focussed,3989.5112179487187,5054.463141025642,4306.919070512821,4287.932692307693,4023.2211538461543,4158.197115384616,4122.1995192307695
focussed,3985.9375000000005,5050.052083333334,4311.750801282052,4289.675480769231,4014.495192307693,4160.5048076923085,4109.511217948719
focussed,3985.5128205128212,5038.906250000001,4315.933493589744,4293.593750000001,4019.1987179487187,4159.206730769231,4114.791666666667
focussed,3962.564102564103,5030.172275641026,4306.4423076923085,4282.720352564103,4022.415865384616,4159.751602564103,4117.964743589744
focussed,3974.7836538461543,5035.076121794872,4304.607371794872,4285.556891025642,4033.076923076924,4154.407051282052,4122.203525641026
focussed,3967.311698717949,5036.173878205129,4301.842948717949,4285.352564102564,4031.57451923077,4149.807692307693,4124.282852564103
focussed,3984.186698717949,5040.052083333334,4291.370192307693,4288.581730769231,4037.4879807692314,4151.274038461539,4127.808493589744
focussed,3980.649038461539,5044.971955128206,4292.399839743591,4285.068108974359,4043.7219551282055,4157.127403846154,4128.18108974359
focussed,3972.395833333334,5040.536858974359,4299.447115384616,4281.935096153847,4032.852564102565,4152.828525641026,4118.1610576923085
focussed,3970.0000000000005,5037.415865384616,4288.737980769231,4275.604967948719,4017.027243589744,4146.061698717949,4118.104967948719
focussed,3970.220352564103,5033.505608974359,4289.687500000001,4273.309294871796,4022.6482371794878,4146.943108974359,4117.287660256411
focussed,3974.046474358975,5040.977564102564,4298.733974358975,4280.552884615385,4029.030448717949,4152.095352564103,4117.900641025642
focussed,3971.4623397435903,5036.354166666667,4284.379006410257,4277.544070512821,4014.214743589744,4136.614583333334,4117.267628205129
focussed,3976.478365384616,5042.191506410257,4303.625801282052,4275.516826923077,4016.83092948718,4143.637820512821,4128.088942307692
focussed,3991.3461538461543,5057.508012820514,4311.654647435898,4289.747596153847,4026.8669871794878,4151.454326923077,4131.450320512821
focussed,3982.0112179487187,5048.217147435898,4277.548076923077,4286.318108974359,4020.0881410256416,4148.301282051282,4123.557692307692
focussed,3988.2411858974365,5064.110576923078,4265.725160256411,4290.548878205129,4022.055288461539,4151.790865384616,4124.290865384616
focussed,3982.435897435898,5058.120993589744,4293.445512820514,4290.496794871796,4011.165865384616,4154.715544871796,4116.097756410257
focussed,3973.7099358974365,5023.902243589744,4296.145833333334,4286.037660256411,4015.733173076924,4150.020032051282,4119.17467948718
focussed,3973.365384615385,5017.251602564103,4293.673878205129,4286.967147435898,4008.902243589744,4144.555288461539,4115.857371794872
focussed,3977.564102564103,5020.528846153847,4271.594551282052,4284.7235576923085,4013.5256410256416,4149.759615384616,4116.414262820514
focussed,3974.951923076924,5033.497596153847,4279.471153846154,4286.846955128206,4002.3878205128212,4144.342948717949,4119.8798076923085
focussed,3994.555288461539,5040.4807692307695,4286.2099358974365,4290.260416666667,4006.514423076924,4150.492788461539,4124.278846153847
focussed,3986.858974358975,5041.213942307693,4284.054487179488,4287.532051282052,4005.420673076924,4146.6786858974365,4119.783653846154
focussed,3975.0080128205136,5042.804487179488,4293.733974358975,4289.507211538462,3999.3950320512827,4148.477564102564,4119.911858974359
focussed,3978.1931089743593,5049.4110576923085,4287.243589743591,4302.091346153847,3999.2868589743593,4151.866987179487,4120.316506410257
focussed,3973.7500000000005,5042.1995192307695,4298.181089743591,4289.547275641026,3992.055288461539,4159.3349358974365,4123.990384615385
focussed,3980.5729166666674,5039.887820512821,4305.993589743591,4280.056089743591,4015.765224358975,4169.89983974359,4121.414262820514
focussed,3987.095352564103,5047.287660256411,4305.9495192307695,4284.150641025642,4036.4222756410263,4168.145032051282,4127.8485576923085
focussed,3995.152243589744,5051.782852564103,4314.479166666667,4279.667467948719,4028.4535256410263,4159.639423076924,4125.945512820514
focussed,3987.5440705128212,5045.540865384616,4307.4599358974365,4274.242788461539,4014.066506410257,4155.240384615385,4119.539262820514
focussed,3981.9190705128212,5040.452724358975,4312.804487179487,4276.181891025642,4011.0376602564106,4154.182692307693,4120.937500000001
focussed,3965.789262820513,5033.0849358974365,4299.639423076924,4278.02483974359,4003.108974358975,4143.048878205129,4117.784455128206
focussed,3963.129006410257,5033.537660256411,4299.995993589744,4293.689903846154,4017.9407051282055,4152.283653846154,4119.911858974359
focussed,3978.23717948718,5040.368589743591,4287.596153846154,4306.7307692307695,4027.139423076924,4160.308493589744,4120.797275641026
focussed,3973.2612179487187,5031.017628205129,4290.240384615385,4297.556089743591,4011.5705128205136,4155.320512820514,4121.266025641026
focussed,3971.0256410256416,5032.191506410257,4290.620993589744,4274.206730769231,4003.209134615385,4153.0048076923085,4122.031250000001
focussed,3982.8685897435903,5047.904647435898,4305.200320512821,4288.850160256411,4018.701923076924,4157.704326923077,4118.974358974359
focussed,3973.601762820513,5047.696314102564,4293.661858974359,4296.630608974359,4023.874198717949,4154.070512820514,4118.645833333334
focussed,3988.361378205129,5042.904647435898,4288.0849358974365,4296.7307692307695,4028.381410256411,4157.311698717949,4120.220352564103
